pfCode,yr,period,periodDesc,aggrLevel,IsLeaf,rgCode,rgDesc,rtCode,rtTitle,rt3ISO,ptCode,ptTitle,pt3ISO,ptCode2,ptTitle2,pt3ISO2,cstCode,cstDesc,motCode,motDesc,cmdCode,cmdDescE,qtCode,qtDesc,qtAltCode,qtAltDesc,TradeQuantity,AltQuantity,NetWeight,GrossWeight,TradeValue,CIFValue,FOBValue,estCode,
H5,2019,2019,2019,0,0,1,Import,442,Luxembourg,LUX,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,22639533442,None,None,4,
H5,2019,2019,2019,0,0,2,Export,442,Luxembourg,LUX,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,14673805495,None,None,4,
H5,2019,2019,2019,0,0,3,Re-Export,442,Luxembourg,LUX,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,48104398,None,None,0,
H5,2019,2019,2019,0,0,4,Re-Import,442,Luxembourg,LUX,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,37049488,None,None,0,
H5,2019,2019,2019,0,0,1,Import,446,China, Macao SAR,MAC,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,12024018851,None,None,4,
H5,2019,2019,2019,0,0,2,Export,446,China, Macao SAR,MAC,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,1023983031,None,None,4,
H5,2019,2019,2019,0,0,3,Re-Export,446,China, Macao SAR,MAC,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,976712654,None,None,0,
H5,2019,2019,2019,0,0,4,Re-Import,446,China, Macao SAR,MAC,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,448322,None,None,4,
H5,2019,2019,2019,0,0,1,Import,450,Madagascar,MDG,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,3944263148,None,None,4,
H5,2019,2019,2019,0,0,2,Export,450,Madagascar,MDG,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,2688948366,None,None,4,
H5,2019,2019,2019,0,0,3,Re-Export,450,Madagascar,MDG,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,29892564,None,None,0,
H5,2019,2019,2019,0,0,4,Re-Import,450,Madagascar,MDG,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,17842912,None,None,0,
H5,2019,2019,2019,0,0,1,Import,454,Malawi,MWI,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,2940940382,None,None,4,
H5,2019,2019,2019,0,0,2,Export,454,Malawi,MWI,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,912832375,None,None,4,
H5,2019,2019,2019,0,0,1,Import,458,Malaysia,MYS,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,204905910429,None,None,4,
H5,2019,2019,2019,0,0,2,Export,458,Malaysia,MYS,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,238088652110,None,None,4,
H5,2019,2019,2019,0,0,4,Re-Import,458,Malaysia,MYS,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,77681386,None,None,4,
H5,2019,2019,2019,0,0,1,Import,470,Malta,MLT,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,8211008645,None,None,4,
H5,2019,2019,2019,0,0,2,Export,470,Malta,MLT,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,4142922134,None,None,4,
H5,2019,2019,2019,0,0,1,Import,480,Mauritius,MUS,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,5601184454,None,None,4,
H5,2019,2019,2019,0,0,2,Export,480,Mauritius,MUS,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,1876368427,None,None,4,
H5,2019,2019,2019,0,0,1,Import,490,Other Asia, nes,None,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,285931193664,None,None,4,
H5,2019,2019,2019,0,0,2,Export,490,Other Asia, nes,None,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,329483858291,None,None,4,
H5,2019,2019,2019,0,0,1,Import,496,Mongolia,MNG,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,6127355631,None,None,4,
H5,2019,2019,2019,0,0,2,Export,496,Mongolia,MNG,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,7619753899,None,None,4,
H5,2019,2019,2019,0,0,4,Re-Import,496,Mongolia,MNG,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,3682707,None,None,0,
H5,2019,2019,2019,0,0,1,Import,504,Morocco,MAR,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,0,None,51074849808,None,None,4,
H5,2019,2019,2019,0,0,2,Export,504,Morocco,MAR,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,29327791573,None,None,4,
H5,2019,2019,2019,0,0,1,Import,516,Namibia,NAM,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,8086034607,None,None,4,
H5,2019,2019,2019,0,0,2,Export,516,Namibia,NAM,0,World,WLD,None,,,,,,,TOTAL,All Commodities,1,No Quantity,None,,0,None,None,None,6256147591,None,None,4,
