web-scraper-order,web-scraper-start-url,content
"1607355794-827","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","如果是国家，你用了免费的名额，你不去，要赔偿全部学费生活费的，好像还有违约金，张校长只是叫你滚，不认同你而已。"
"1607355794-817","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","怎么做都是自己的选择，可以不支持，但不能歧视。"
"1607355794-30","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这是每个人的自由。自己的选择都不允许了？究竟是怎么了？？"
"1607355794-338","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","起码在中国 法律不保障 。。。现实就是这样，要是全职太太那么好 早就那么多人不当打工人了而且要竞争上岗的"
"1607355794-637","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","其实女人上班也还是靠男人"
"1607355794-832","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","选择可以理解的人居然能有这么多？？？？？？"
"1607355794-568","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","气死我了，但凡多读点书一些女的也不会跪的站不起来"
"1607355794-636","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","如果不靠男人，为什么要结婚"
"1607355794-201","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","大学生怎么就不能做全职太太，高兴就好呗"
"1607355794-838","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","能教育好子女也是为社会做贡献"
"1607355794-349","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","当全职太太怎么了，资助孩子长大孩子有自主选择权，法律不认同监护人抚养长大的小孩必须继承监护人意愿吧，而且全职太太才是家庭的顶梁柱，全职太太的劳动贡献不应该被社会和家庭嫌弃，应该被支持尊重，做家庭主妇也应该是件伟大的事情，而且在日本女人不都是做家庭主妇吗。"
"1607355794-850","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","换个思路想，给谁工作不是工作？能给外人工作，就不能给自己老公工作？又不缺你钱，就当是在家办公了。"
"1607355794-666","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","恶意引战，什么鬼都市快报？？？？"
"1607355794-775","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","虽然这条微博恶意偷换概念，但看评论绝大部分的人都很清醒，只有女性一直在职场奋斗不懈，于自己、于集体的权益才会越来越得到保障"
"1607355794-107","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","花钱花费时间让你读书，最后你想当免费保姆，凭什么还让你继续读书，赶紧走"
"1607355794-467","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","她的学生也是感激校长给她提供教育的机会，让她有可能过上更好的生活，有能力帮助更多的人。全职本身是个人和家庭的选择，挺好的。"
"1607355794-133","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","无所谓怎么看待，等过个四五年自己都能明白"
"1607355794-296","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","支持张校长！"
"1607355794-701","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","很多人都说女性选择做全职太太大错特错，我想大部分是没有经历过结婚生子的。孩子没有家里长辈帮忙带，收入不高或者对保姆带孩子不放心的，只能选择在家做全职太太。全职太太也是一个了不起的职业，女性打理好自己的小家，让丈夫没有后顾之忧的安心工作，让孩子健康的成长，是对社会做出的贡献。"
"1607355794-524","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","看到下面的评论，男人之所以巨婴都是女人给惯的。女人活得那么累都是自己作践的。"
"1607355794-854","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","选第一个的你这是慷他人之慨啊"
"1607355794-574","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太不配是大学生了吗？？？所以大学毕业教出来学历但没有选择职业的自由了吗？人生观生活态度职业意向也要被大学学历决定了吗？？？"
"1607355794-690","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","所以结婚生子一定要有足够的资本，不要让父母帮忙带孩子，那是不孝；不要自己辞职带孩子，那是免费保姆浪费社会资源；不要让保姆带孩子，那会让孩子缺少安全感，造成童年遗憾。那只能爸爸辞职带孩子。所以社会应该规定女性个人资产少于300万，禁止生育，确保社保和谐。"
"1607355794-424","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","如果家庭需要的，经济条件允许，双方协商民主的情况下，没有什么不可以的～～别看不起全职太太～～"
"1607355794-517","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","思想观念不一样，但如果是我，我不会选择当全职太太。所以资助孩子要从观念上改变，并不能单纯从经济条件上。"
"1607355794-840","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","你们真"
"1607355794-754","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","女孩子一定要经济独立！"
"1607355794-534","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","如果她接受了那才是悲哀"
"1607355794-218","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我们读书上大学装扮自己都是在顺应社会规则让自己过上好日子，每个人都有获得幸福的权利，只是对幸福的定义不同，有人选择相信婚姻，有人选择相信自己，只是个人观念上的冲突，不应该作为普世问题来下定义，重要的是尊重每个人的选择权。"
"1607355794-792","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","回复@快意诗债换酒钱:有个女同学就是这样，毕业就结婚当全职太太去，时常在群里说没钱不踏实，提心吊胆的担心老公外边有人，所以不论男人女人，有独立的经济来源才是好的"
"1607355794-644","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","其实这个讨论就是在否定全职太太对家庭的贡献"
"1607355794-264","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","其实全职太太也不好当 也需要学识和能力的好吧"
"1607355794-469","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","都市时报恶心"
"1607355794-739","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","做啥全职太太啊，全身心的投入家庭，还要做出成绩很累啊"
"1607355794-383","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","其他人当不当无所谓，说的是这个农村免费学校的学生，确实不应该当"
"1607355794-214","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","选择当全职太太的女人没救了，受到委屈就别向其他女生哭诉了，自己选的路，建议找自己老公。"
"1607355794-34","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","前几天女人45岁卖菜都不行，各种996风气盛行，要都是955，谁不想工作啊？又要逼女性承担极大的工作压力，又要她们在不当全职主妇的情况下照顾好小孩，没钱的集美们真别生了"
"1607355794-556","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这个校长有毛病吧没她妈有她，女性个人选择而已，反正她这个样子真的恶心."
"1607355794-301","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","🐶媒体断章取义。伤害这么伟大的老师晚上睡得着觉？"
"1607355794-306","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","//@正在刷微博的你今天背单词了吗:之前看到有人做了比喻：就像读公费师范生出来不肯做老师，硬扯个人有选择自由。人家给钱供你读书就是为了让你为社会做贡献，不是让你去照顾某个男的//@松果今天有猫了:拿着资助的钱，违背资助的初衷，你不滚谁滚"
"1607355794-752","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","“我是女高人，我生来就是高山而非溪流 ，我欲于群峰之巅俯视平庸的沟壑。我是女高人，我生来就是人杰而非草芥，我站在伟人之肩藐视卑微的懦夫。我是女高人，我要上清华揽月，进北大摘星，同学们，数风流人物还看今朝。”"
"1607355794-652","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","一个有文化有素质的妈妈，也能教育出更好的下一代啊，每个人的选择不同，如果是家里的孩子没人带，为什么不能做几年全职妈妈？孩子的成长妈妈的陪伴不重要吗？"
"1607355794-807","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","做了我的学生以后就得都听我的，我让你不做全职太太你必不能做，豪横👏"
"1607355794-563","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","看你妹，滚！"
"1607355794-17","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","说家庭主妇好的男人，你们怎么不去当"
"1607355794-211","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","不知道大家为什么要羞辱保姆这个职业，把她跟全职主妇挂钩。那能是一回事吗？大家比较一下工作时间，工作收入，社保缴纳，家人和社会的尊重和认可，方方面面哪里有可比性？！我觉得保姆很光荣！家庭主妇虽然做的比保姆多，但也可耻！不是工作内容可耻，而是做的多却没保障这样的事也做显得很失智"
"1607355794-714","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","小编十年脑淤血少一天都说不出来这种狗屁话"
"1607355794-770","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","标题您🐴 呢？"
"1607355794-512","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","编辑干嘛吃的"
"1607355794-21","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太说的再好听，还是没工作，还是伸手要钱，离婚还是要不到孩子。中国女人做了几千年家庭主妇，什么地位你们心里清楚。我不歧视家庭主妇，谁爱做谁做，反正我不做，我宁可不结婚。"
"1607355794-755","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","引战第一名垃圾"
"1607355794-352","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","她供出来的，她反对没毛病，其他女性要当全职太太，随她们去呗，又不是我们的人生"
"1607355794-240","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太就不需要学历了？"
"1607355794-846","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","受过良好教育，据以更好的全职教育自己的孩子，维护家庭关系和谐，这也是以自己的学识发挥自己的光热啊？国是千万家，每个小家好了照样对国家有利！好像全职在家，就废了一样"
"1607355794-543","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","站在校长的立场肯定是接受不了的，现在女孩立场只不过是走了其它女孩走过的路，好可惜校长的栽培，希望子女长大一点自己还是去追求自己的理想毕竟培养不容易"
"1607355794-287","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太也分的，你不读出来也只能在山村当全职太太，哪有钱给回来。所以说，改变命运这个初衷算是没有变，但是从山鸡变成了金丝雀"
"1607355794-456","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","可耻的道德绑架，女性是否做家庭主妇是属于家庭的内部分工。是小家庭根据自身情况作出的决定，哪里来的绝对对错？？再说这个女校长，行为伟大，想法自私。你培养这些女孩，是为什么？更优秀的下一代？还是让她们过上更好的生活？道德绑架，站在高点骂着“何不食肉糜”。可耻！如果主角是全职爸爸呢？"
"1607355794-565","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","自己的事自己说了算啊。做人不应该为了满足别人的意愿而活。多的是人辛苦学个什么结果没用上呢。"
"1607355794-282","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","当全职太太没有经济能力百分之九十最后被扫地出门"
"1607355794-479","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","怎么？张校长花费人力物力财力，送这些女孩子出大山，是为了让她们找个条件更好的男的么？？那还不如开个天王嫂培训班"
"1607355794-123","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这个师姐没脑子，活该被骂啊"
"1607355794-503","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","你们做过全职太太吗？知道全职太太的责任吗？做了全职太太就浪费了资源？国的最小团体单位不就是家吗？知道下一辈的主要责任在谁的身上嘛！多少优秀的未来之星是哪些群体再辛苦的培养嘛"
"1607355794-711","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","读书就是为了有更好的工作，结果天天柴米油盐，谁不生气"
"1607355794-393","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","要看现实遇到的问题，不能一概而论"
"1607355794-859","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","要努力做好母亲的同时 做好自己，虽然会很累，但一定要坚持自己。孩子的到来，是为了让我们成为更好的自己，无论婚姻，无论孩子，大多数时候并不会做到尽善尽美，但是有一句话我觉得很受用“只有靠自己才最稳妥”，毕竟自己有钱才有底气。"
"1607355794-800","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","老是搞这种群体对立，把那么好的老师推到风口浪尖，这些yxh能不能有一点三观"
"1607355794-643","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","看吧，媒体就是这样扭曲事实的"
"1607355794-375","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我身边很多优秀的朋友都牺牲自己的事业在家带孩子，也有很多事业成功的朋友不用带孩子继续在岗位上奋斗，那些事业有成的朋友都是觉得在家带孩子太辛苦，所以不再愿意在家带孩子！宁愿出去上班都不要在家带孩子你们知道吗？？？"
"1607355794-319","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太连工资都没有，家庭地位极低，辛辛苦苦供出去当人才结果变成家庭主妇？要是我我都恨死了！"
"1607355794-457","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","理解，理解你🐴"
"1607355794-536","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","张校长不想她捐老公的钱给学校，这是为她好，用心良苦，懂的自然懂。同时也是给学校立身正名，自立自强，不食嗟来之食。校长的格局非一般人可比。"
"1607355794-367","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这标题也是醉了，人家反对的是，一个贫困学生，她辛辛苦苦培养出来的大学生。对于一个贫困地区培养一个女大学生确实不容易，但是对于有些家庭条件好的，你愿意当啥当啥"
"1607355794-403","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太也是一门职业，只是大多数人还没有给这个职业足够多的重视。 它即是承担着教育好的下一代重任，也承担着全民整体教育提升的一个支撑，更重要的是给了男性在外打拼的足够保障。 人们把女性定为后勤保障工作和扶养老人照顾小孩的角色，在过去源于男人经常在外打猎或上站场而家庭则有女性承担着。"
"1607355794-842","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","中国几千年的女性，武媚娘很努力的活下来，然后不再是男人的附属。而其他女性哪个不是全职太太？可全职太太在几千年的时光里，除了男人给予的金钱和地位，还有什么？拼命的生儿子？好不容易，现代女性终于不用在家相夫教子了，社会中有了一席之地，却有很多人大肆宣传女人回归家庭……"
"1607355794-388","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","个人以为不管是否为全职太太，关键点在于是否独立，不依赖别人。"
"1607355794-485","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","可以理解，毕竟是个人选择，但不支持"
"1607355794-53","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这些资助的孩子没有好的家世，受到校长的帮助才能获得教育，她希望她们自己改变命运，掌握自己人生，她希望可以有更好的人生，她们却又把自己的人生假手于人，去做一个豪赌。"
"1607355794-150","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","每个人都有自己的观点  那咋还能引出一帮疯子呢 生完孩子后  没人帮忙照顾  双方老人去逝两个  剩下两个因为某种原因不能帮忙带孩子  按照你哪个什么资源论  是不是得让孩子自生自灭  什么事情你得经历过 再喷。       个人观点   在条件允许的情况下  不要当全职太太"
"1607355794-134","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","反正我是非常不赞同全职太太"
"1607355794-164","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","有些人读再多的书都不能明事理，看不透什么才是真正该做的事。"
"1607355794-669","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","哈哈 建议以后想要后代子女的 都让男人带孩子 这样社会就没有全职太太了"
"1607355794-12","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","如果我没记错，国家好像好像有设立一个免费师范生，有补贴还不用交学费，唯一的条件就是毕业之后必须当老师（如果有错可以纠正一下），那么张校长辛辛苦苦供这些学生上学，只要求你以后不要当全职太太，很过分吗"
"1607355794-90","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","华坪女高校训：我生来就是高山而非溪流 ，我欲于群峰之巅俯视平庸的沟壑。我生来就是人杰而非草芥，我站在伟人之肩藐视卑微的懦夫。 很大气磅礴，但她教出来的学生还是做了菟丝子，不缠在别人身上就活不下去，谁都气得想骂人，还有，家境贫寒的女孩不工作伺候丈夫孩子，那不叫全职太太，那叫农村妇女。"
"1607355794-566","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","还是要独立"
"1607355794-461","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","@一鱼清欢 看评论"
"1607355794-251","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","大学生都可以当太太了？"
"1607355794-640","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","自己的人生自己选择，难道做全职太太等于毁灭人生了吗？也太歧视观点了"
"1607355794-161","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","气死我了这个死🐎小编 引战挺有一套"
"1607355794-404","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","做不做全职太太是老公的收入说了算，老公月薪3000，你想做全职太太也不可能"
"1607355794-342","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","最终目的都是脱离贫困，并不冲突"
"1607355794-24","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","不要小看全职太太，这份工作不比任何一份职业简单！"
"1607355794-727","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","能当全职太太也是证明了她自己的能力"
"1607355794-562","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","真不是歧视/鄙视全职太太。全职太太确实很伟大，愿意退一步去照顾家，即使冒着很大的风险，比如辛苦劳动却被说只在家里休息，看人脸色；比如离婚都争不到孩子抚养权；比如没有工作和社会脱节...。并不是觉得不能当全职，而是不是所有人都适合当全职，而是要在当之前先考虑好自己的风险所在，尽量规避。"
"1607355794-583","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我觉得张校长供这些女孩读书是为了让她们找到独立的安身立命的出路，不再因为只能依附于人而丧失创造更多自我价值的机会，但这个被资助的女生虽然生活条件好了很多，但她还是没能走出老路"
"1607355794-343","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","实实在在，良药苦口，耿直校长"
"1607355794-803","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这种女人不要说有什么社会价值了，是把他老公当爹伺候了，还是把孩子送上清华了？"
"1607355794-114","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","完全在混淆概念，引流量，她是说不想她的学生做全职太太，毕竟是她省吃俭用供出来的，资源贫乏下供出来的大学生做全职太太和普通情况下的一样吗？要是她的学生做全职太太，一开始就可以做，去上她办的大学干啥？"
"1607355794-323","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","回复@永远肆意:支持"
"1607355794-487","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我的梦想就是当个家庭主妇"
"1607355794-236","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","有部电影《蒙娜丽莎的微笑》，大概齐是一个意思？"
"1607355794-655","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","正好，我也反对"
"1607355794-131","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","难道就没有人觉得这个账号带的第二个tag有问题吗"
"1607355794-36","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","自己花钱上学 毕业后爱咋地咋地 但你要是就想当全职太太，那就别来蹭这免费的学上，把这个机会给别人"
"1607355794-573","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","你有啥资格带着人家张校长的名字赚流量，真恶心"
"1607355794-337","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","人多希望在家数钱的感觉，男女都有，当经济增长时，较多的女性会当全职太太，当经济下行时，就会越少。张校长拒绝这部分捐款，是在表面她的态度，无可厚非。"
"1607355794-28","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","尊重个人意愿，但我个人认为女生不应该成为全职太太。"
"1607355794-62","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这个全职太太浪费了一个名额，少另一个女孩走出大山机会的名额，你要说我以后的目标就是当全职太太，那就不供应你了啊，浪费免费社会资源，你不滚谁滚"
"1607355794-143","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","你们这些媒体就是搅屎棍，天天制造争端，张校长的例子本就不适合放到女性个体上讨论。我怎么看？我用眼睛看。"
"1607355794-68","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","结合实际 这个学生确实浪费资源了 换谁都气"
"1607355794-437","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","只要不去偷不去抢 不去碰法律的红线 人家找个好的家庭好的老公当个全职太太关你屁事啊？"
"1607355794-483","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","为什么一定要把矛盾升级？我想问一下你收钱办事？一定要把两方搞成对立面？真是恶心的媒体，恶心的记者，看到你们这些媒体真的想吐"
"1607355794-167","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","如果可以，男人不可靠是真的，还是尽量不要做全职太太吧~可惜对于女子，总是无奈的多，还要负重前行……"
"1607355794-48","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","读书上学是为了丰富自己的精神世界和眼界，而不是一定去为了工作挣钱。全职太太与否，内心充实过得开心快乐就行，大家何必喷呢，有工作事业的人也不是一定就过的比她要好，每个人各有苦衷罢了"
"1607355794-273","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我理解她不赞成她的学生当全职太太，也理解全职太太。有些可能是因为家里实在没有人手帮忙带。那么，在家带孩子，也是对孩子负责任的表现。培养好了下一代，也是一件非常重要的事。"
"1607355794-430","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这得看家里什么情况，没人带孩子没办法，或者家里有钱，在家理理财，做做慈善也可以呀"
"1607355794-874","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我只能说，当全职太太有风险，婚姻出现问题了想离婚你还没有稳定的经济来源，要做全职太太需谨慎❗️❗️"
"1607355794-869","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","反对的有道理吧，毕竟张校长建校的初衷就是为了培养女孩子自立自强，如果学生成为全职太太返校捐款，那在读的学生很有可能以其为表率。也不是说全职太太不好吧，但是起码不能站出来成为孩子们的楷模。"
"1607355794-810","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","就觉得，女生这样做，没有工作经验，老公无法保证会专一，就 有点危险"
"1607355794-808","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","关你屁事"
"1607355794-428","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","女拳代表？"
"1607355794-802","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","不反对家庭主妇，个人选择而已，别人没权利反对"
"1607355794-205","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","你们那种不叫全职太太叫家庭妇女"
"1607355794-736","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","真奇怪，大学生毕业干嘛关女权什么事啊，又不是啃老要依附老人生活。自己动手料理家庭，相夫教子，家庭美满，就是落后了吗？！可笑至极。 不是在家看孩子做饭就是轻松的事，这个是社会对全职太太或家庭主妇的偏见，大多数来自男性的偏见。"
"1607355794-312","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","多元社会更关注个人选择权，个人无论是全职太太或职业女性，都享有充分自主权。现实中很多职场女性因为无人照看孩子不得不暂时放弃社会竞争，为国家培养未来人材在家操劳。如果把全职太太当成靠男人过活的人，就是在无视她们付出的辛酸。教书育人，不应该诋毁全职太太的角色与价值。#心理咨询师田斌#"
"1607355794-4","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","条件好才叫全职太太，一般家庭的不过是家庭主妇"
"1607355794-77","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","难道全职太太只适合初中文化吗？？？ 学了知识交给小孩不是另一种传承？？？？"
"1607355794-138","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102",""
"1607355794-92","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","再说了  人家说的反对是对自己说学生  和你们有半点关系么   还攻击全职太太 你怕不是有病吧"
"1607355794-49","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我有时候感觉到降低女性地位的是女性自己 这个话题没几个男生会这么激动。一再地否认女性的家庭付出价值，对你们有啥好处？很多女性一边上班一边也要做家务劳动，这样贬低自己的家务劳动价值，另一半会心疼你吗。很多男的都觉得女性做内务是理所应当 那应该抨击男性 而不是转向受害者女性啥心理"
"1607355794-344","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","你们对在家带孩子的妈妈们这么深的恶意嘛！唉，我也大学毕业，各种原因照顾两个孩子，自己觉着孩子被我教育的还不错，没有溺爱，也很听说，我是觉着有好多老人带着孩子脾气性格太难管理了，没觉着自己低人一等，孩子大了我也可以出去上班，虽然找不到多好的工作，至于老公出轨不出轨和你工作没有关系"
"1607355794-96","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","怎么看待？用眼看 如何看待大学生当公司职员？如何看待大学生当销售？如何看待大学生当教师？如何看待大学生当…？ 不危害社会不扰乱治安不道德败坏人家爱当什么当什么，21世纪这点问题看不明白？人家反对是人家的事，每个人在不一样的环境成长都有不一样的看法，没必要当做社会热点拿出来讨论。"
"1607355794-460","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","等女真的没救了………"
"1607355794-716","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","好幸福。我也想，可惜我要赚钱养家"
"1607355794-158","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","评论搞笑，网友有才。"
"1607355794-458","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太还是家庭主妇啊，要分清"
"1607355794-412","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","丈夫一个月不挣个百八十万，妻子还好意思当全职太太？有钱花吗"
"1607355794-507","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","狗媒体又在这断章取义"
"1607355794-369","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","“让她滚出去”就稍微有点过分了，你可以委婉的不接受，因为这也是别人的一点心意，人生百态，有的人高学历，也愿意做一个有学识的全职太太，按校长的话，读书前是不是就要想好以后是要做一个有能力的人还是全职太太？选择全职太太就要放弃读书？？我也是女性，我欣赏全职太太，更欣赏独立女性"
"1607355794-622","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","这个嘛，全职太太不是谁都做得来的"
"1607355794-604","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太不是职业，这是很自私的说法，老公给的钱促进消费，照顾自己的孩子，还觉得很伟大，你只对你的家庭伟大。却没有对社会运转做出贡献，你只是贪图不用上班的自由灵魂，校长是对自己的学生期望跟现实挂不上边。运气好，男人一辈子对你好，运气不好，离婚后坚强的重新开始，那个时候可比一切都难。"
"1607355794-283","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","背景说不全就不要乱带节奏"
"1607355794-241","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","说什么全职太太，不过就一免费保姆而已…回家不叫自由，能够去工作才叫自由…有吃肉的自由才叫自由，你非要说我有饿着的自由"
"1607355794-420","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","唉 我也不想当全职太太啊……婆婆不给带孩子 亲妈赌气凭啥要自己带 她也不带，所以我真是两边受夹板气，只能自己带孩子，要但凡有人能帮我带孩子，我绝对上班啊，毕竟上班要比带娃轻松一百倍"
"1607355794-325","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","@铁血女站士"
"1607355794-135","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","当全职太太也是人家的一种生活方式的选择吧！不喜勿喷"
